,time,iter,type,v_x,v_y,v_z,x,y,z,n_cells
3584,2,1,ER,-387.40468355785833,-267.70739751023507,559.2325618999001,[ 158.48951049  273.56643357 -241.86013986],[ 157.33333333  274.67375887 -244.59574468],[ 154.45454545  276.98601399 -246.48951049],1306
3585,3,1,ER,-328.8889266286362,-347.8429639698457,582.9382854167015,[ 166.3125      253.23611111 -248.31944444],[ 163.93706294  255.88811189 -246.98601399],[ 162.17605634  257.45774648 -247.02816901],1306
3586,4,1,ER,-419.71172150447114,-325.8099955583526,594.0492452978299,[ 141.52054795  310.45890411 -196.45205479],[ 140.25        313.11428571 -195.50714286],[ 140.30985915  315.54929577 -194.26760563],1306
3587,5,1,ER,-409.5906634642283,-246.94079742811007,608.176427605868,[ 166.97222222  336.70138889 -139.66666667],[ 166.11111111  336.42361111 -140.67361111],[ 166.14583333  336.39583333 -142.65972222],1306
3588,6,1,ER,-449.3159895808109,-175.46695421092815,822.9277877118157,[ 162.75352113  315.80985915 -257.1056338 ],[ 159.66666667  315.84027778 -257.11805556],[ 159.5106383   316.39716312 -260.41843972],1306
3589,7,1,ER,-623.6253974800622,-134.26839520909314,772.5008656860292,[ 117.38888889  366.68055556 -178.84027778],[ 117.22222222  367.3125     -177.89583333],[ 116.84722222  368.80555556 -177.19444444],1306
3590,8,1,ER,-595.6056604365904,-257.62305361757075,683.3283912816566,[ 159.4375      275.74305556 -168.86111111],[ 157.47552448  274.41958042 -170.93006993],[ 157.5         272.44444444 -173.80555556],1306
3591,9,1,ER,-512.1936414006184,-248.45682295931786,485.05680435937063,[ 197.8943662   290.85915493 -258.73239437],[ 201.42361111  291.75694444 -258.25      ],[ 201.7972973   290.72972973 -255.39864865],1306
3592,10,1,ER,-435.69897902499724,-299.63878110859775,507.67153605749195,[ 140.78472222  225.         -217.45833333],[ 142.64788732  227.83098592 -220.34507042],[ 144.91549296  228.90140845 -219.52112676],1306
3593,11,1,ER,-370.13485482523015,-322.84845977801007,621.5893535965678,[ 126.99300699  324.67832168 -154.51048951],[ 130.0070922   327.26241135 -155.58865248],[ 129.95070423  330.71830986 -154.40140845],1306
3594,12,1,ER,-387.4489041410651,-300.6565170429959,627.0050135320638,[ 255.3028169   282.37323944 -225.32394366],[ 255.84722222  284.31944444 -224.02777778],[ 252.70212766  286.24822695 -224.70921986],1306
3595,13,1,ER,-265.86971468346474,-358.1770471715419,634.7158931693602,[ 102.67605634  368.0915493  -242.83802817],[ 100.57553957  365.71942446 -242.82014388],[ 102.36879433  363.22695035 -241.87943262],1306
3596,14,1,ER,-255.81996700498075,-426.74689720090635,642.0017011522889,[ 167.          293.62937063 -220.90909091],[ 164.17482517  292.85314685 -220.13286713],[ 161.9020979   295.04895105 -220.46153846],1306
3597,15,1,ER,-200.76140476639196,-606.5365430777229,687.4091489464004,[ 141.84507042  300.71126761 -128.0915493 ],[ 142.95070423  298.6056338  -124.77464789],[ 144.90780142  296.61702128 -122.36879433],1306
3598,16,1,ER,-180.3950593081909,-580.9337693557544,630.4885662317113,[ 162.88356164  282.82191781 -271.56164384],[ 160.18881119  284.44055944 -273.57342657],[ 159.41958042  286.83916084 -271.55944056],1306
3599,17,1,ER,-238.98479216504938,-628.9337568538492,606.9072591423076,[ 252.86896552  297.23448276 -110.12413793],[ 255.02857143  297.28571429 -108.65714286],[ 257.44604317  297.29496403 -107.76258993],1306
3600,18,1,ER,-207.8198742632601,-683.2100055294397,470.44807474823335,[ 235.97142857  305.16428571 -105.86428571],[ 236.45517241  307.11034483 -103.14482759],[236.76223776 307.6993007  -99.58041958],1306
3601,19,1,ER,-218.88945832889002,-757.381834894039,452.77139259947063,[ 243.52054795  252.89041096 -187.60273973],[ 240.5248227   252.72340426 -187.10638298],[ 238.75862069  249.91724138 -188.04137931],1306
