,time,iter,type,v_x,v_y,v_z,x,y,z,n_cells
675,78,2,PW,-240.43977079595282,266.0732399403376,469.1645332278256,[  89.2260274    -9.31506849 -109.53424658],[  89.89115646   -4.91156463 -105.30612245],[  92.83941606   -4.99270073 -102.93430657],1364
676,79,2,PW,10.35317696354073,188.97996010370025,389.32432161072836,[ 21.80689655 -65.99310345  40.40689655],[ 21.6971831  -68.27464789  38.73239437],[ 19.0979021  -67.78321678  35.41258741],1364
677,80,2,PW,-113.20367690089834,285.71381870780533,566.9529001222917,[24.3037037  -4.56296296 91.88888889],[28.11486486 -8.91216216 96.31756757],[ 32.58741259 -11.11888112  97.48251748],1364
678,81,2,PW,-289.7928634549338,106.00234347263951,526.0739389100111,[  7.80272109 -67.30612245  80.57823129],[ 10.68965517 -66.86896552  82.5862069 ],[ 13.40816327 -69.7414966   81.31292517],1364
679,82,2,PW,-43.58117087739924,295.2637108425504,599.3409815958503,[ 28.51388889 -75.36805556 -56.59722222],[ 27.59868421 -73.88815789 -60.51973684],[ 26.36423841 -73.53642384 -66.29801325],1364
680,83,2,PW,20.114014808527813,316.15215754767814,394.29531020537854,[ 106.12230216 -120.10071942   23.56834532],[ 108.76 -121.28   27.86],[ 109.82068966 -116.97241379   28.10344828],1364
681,84,2,PW,-81.69200690028352,126.50191823891761,424.0587430572551,[ 106.21875   -117.0078125 -149.8046875],[ 107.05517241 -114.4137931  -150.64137931],[ 106.88571429 -111.10714286 -150.58571429],1364
682,85,2,PW,-198.69942695858475,-53.8206605756887,358.7858321107508,[-67.14492754  47.65217391  20.80434783],[-67.65277778  45.52083333  17.29861111],[-70.0472973   42.28378378  14.40540541],1364
683,86,2,PW,-162.9097690746369,30.783522213055846,460.7693074726492,[  11.4822695  -127.21276596   10.38297872],[   9.14583333 -125.77083333    6.625     ],[   7.24827586 -122.30344828    4.42758621],1364
684,87,2,PW,-63.65123948512671,179.20869142060235,560.7928349458684,[  64.32142857   -8.71428571 -139.75      ],[  64.59259259  -10.88888889 -137.41481481],[  63.44927536  -12.24637681 -135.2173913 ],1364
685,88,2,PW,-65.80841121075942,507.4139806673059,545.6200996163348,[ 83.03496503  70.61538462 -72.42657343],[ 81.74482759  72.77931034 -68.95862069],[ 78.3006993   75.25874126 -71.06293706],1364
686,89,2,PW,-106.3769153115641,346.6670462756073,584.0477255846666,[ 96.36170213  24.70921986 -81.39716312],[ 99.32653061  23.53741497 -78.0952381 ],[ 97.74305556  21.45833333 -75.16666667],1364
687,90,2,PW,-100.8482585279899,420.51819369492955,672.5386147766707,[67.3943662  -6.14084507 40.03521127],[68.21710526 -1.43421053 41.31578947],[66.13286713  2.27272727 41.34265734],1364
688,91,2,PW,94.3719308523203,243.87717932466833,511.21763626688585,[ 86.42176871  90.2585034  -37.42176871],[ 87.12244898  94.60544218 -36.04081633],[ 85.76923077  95.3006993  -39.25174825],1364
689,92,2,PW,54.84798021608728,380.067683858481,651.8828852090903,[103.53333333 -12.62962963  30.93333333],[105.41481481 -18.60740741  30.8       ],[108.66666667 -21.26388889  29.05555556],1364
690,93,2,PW,-10.506245396646172,486.88091708824174,640.3571377704438,[  92.11811024   29.87401575 -144.07086614],[  91.71917808   32.47945205 -140.68493151],[  94.87333333   30.68       -136.62666667],1364
691,94,2,PW,-56.72056316913496,502.02150071367964,669.0276312543798,[ 57.36567164 131.85074627 102.92537313],[ 57.30935252 126.92086331 102.4028777 ],[ 53.90140845 126.26760563  97.48591549],1364
692,95,2,PW,-137.7205041060044,371.56208571639246,551.8981479441867,[ 50.61870504 -65.11510791 102.49640288],[ 52.59722222 -70.08333333 101.04166667],[ 54.17021277 -75.04964539  98.9929078 ],1364
693,96,2,PW,-166.13727740895126,383.51967151763057,616.411066633773,[ 169.04195804 -102.28671329   -3.04195804],[169.83703704 -99.92592593  -0.53333333],[173.63888889 -99.65972222  -4.07638889],1364
694,97,2,PW,-318.76753896430404,581.8438920559043,430.6526532997916,[ 26.33098592 -21.84507042 -14.73943662],[ 27.10416667 -19.20138889 -18.97916667],[ 30.70921986 -17.95035461 -18.9787234 ],1364
695,98,2,PW,-376.3342712841185,627.3359384241917,285.8379830413761,[  57.89189189  -90.64189189 -162.49324324],[  54.92198582  -92.37588652 -163.24113475],[  57.73913043  -94.75362319 -164.13768116],1364
696,99,2,PW,-235.1597424415553,615.1167598838542,389.8281681667338,[119.60150376 -98.10526316  76.96240602],[119.71111111 -98.95555556  75.62962963],[ 119.34558824 -100.30882353   74.57352941],1364
697,100,2,PW,-375.38313670343626,662.5256240891251,215.53813007392756,[  56.24305556   19.09722222 -157.90972222],[  56.94890511   20.97810219 -158.81021898],[  56.92907801   25.17730496 -160.34751773],1364
698,101,2,PW,-362.21235459513036,865.2417614879887,190.37574947534995,[ 40.73722628 -37.32846715  12.11678832],[ 42.33793103 -40.36551724  14.82758621],[ 43.40145985 -42.80291971  16.08759124],1364
699,102,2,PW,-318.20709109445323,832.9072701418836,387.1085469187225,[-49.10135135 -48.12837838  -5.10135135],[-49.05755396 -50.34532374  -4.60431655],[-46.38       -52.72666667  -0.68666667],1364
700,103,2,PW,-413.6106682148891,784.9405538710067,406.6902521974,[113.86330935 -85.62589928  76.28057554],[114.28787879 -84.24242424  73.07575758],[110.56428571 -84.60714286  72.21428571],1364
701,104,2,PW,-308.344997115367,1067.735869295642,492.5576793150449,[ 100.64008122 -193.27275021  -62.83802817],[ 104.02778907 -190.81921716  -60.88970588],[ 105.38297872 -186.09929078  -59.70212766],1364
702,105,2,PW,-276.89301778654885,890.7683460406611,683.2062700926688,[  90.3877551  -206.83673469   28.40136054],[  88.5        -206.77536232   24.98550725],[  87.88652482 -210.14893617   22.79432624],1364
703,106,2,PW,-483.94971587172085,891.5171435154277,630.3605297285651,[120.56296296  -1.64444444 -85.96296296],[119.24427481  -1.20610687 -86.60305344],[116.42957746  -3.16901408 -89.48591549],1364
704,107,2,PW,-438.57027814050184,898.8793599944794,738.6791630948422,[114.59090909  62.09848485  25.59090909],[112.20881119  65.53020134  22.48430371],[110.06716418  67.65671642  19.26865672],1364
705,108,2,PW,-533.1182336133173,721.294225650214,542.1487731916017,[  95.62666667 -136.9          68.78666667],[  95.65068493 -134.56849315   64.18493151],[  94.21985816 -132.65957447   61.19148936],1364
706,109,2,PW,-302.6241153466242,726.8547606792771,580.7207756081257,[ -59.64335664 -271.11188811  -35.52447552],[ -58.84507042 -269.34507042  -34.02816901],[ -60.15333333 -265.45333333  -29.98      ],1364
707,110,2,PW,-435.64402640169254,658.5093898146092,479.18211879380675,[ -10.1969697  -116.34090909   23.59848485],[ -10.38235294 -116.56617647   23.36029412],[ -11.6119403  -116.81343284   22.24626866],1364
708,111,2,PW,-392.31558256576204,556.9696234096537,697.5223304191608,[  35.69117647 -116.74264706   14.07352941],[  36.35483871 -116.26612903   14.21774194],[  36.07971014 -117.86231884   13.5       ],1364
709,112,2,PW,-431.0423308721954,824.6469365739941,593.3114022060993,[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],1364
710,113,2,PW,-476.0827182012863,833.0089997213191,590.4109300353583,[176.18705036 -56.70503597 -66.3381295 ],[173.17241379 -54.87586207 -71.12413793],[171.90140845 -52.68309859 -73.54929577],1364
711,114,2,PW,-424.63694528537286,769.4698622883982,565.2633412766534,[-20.90510949 149.04379562 -67.2189781 ],[-18.72108844 145.25170068 -65.71428571],[-18.0070922  145.4893617  -62.30496454],1364
712,115,2,PW,-332.8455733859026,825.5636458587303,591.6302688533142,[ 32.29931973  47.65306122 -67.57142857],[ 28.89726027  44.15068493 -66.09589041],[ 27.80689655  41.71724138 -63.74482759],1364
713,116,2,PW,-148.46431526345907,715.9762959101661,591.2397527319639,[ -33.23188406  -55.48550725 -101.13768116],[ -31.4295302   -54.89932886 -105.79865772],[ -30.77931034  -54.75172414 -109.57241379],1364
714,117,2,PW,-203.9105300637935,682.5429713452972,497.2797283182577,[ 62.59722222 -36.19444444 -60.32638889],[ 58.72262774 -34.13138686 -62.12408759],[ 56.39583333 -35.74305556 -63.43055556],1364
715,118,2,PW,-154.14408561671303,692.292477739471,499.86255495983255,[ 36.38194444 -47.23611111  18.39583333],[ 38.06338028 -44.75352113  20.48591549],[ 37.09655172 -40.75172414  21.04827586],1364
716,119,2,PW,-191.92638820546892,731.5975303963831,497.59993751741365,[ 6.93150685 -7.54794521 59.76712329],[10.15942029 -8.61594203 57.27536232],[ 13.67586207 -12.40689655  54.53103448],1364
717,120,2,PW,-344.8256866302097,875.6852990152491,474.020512908327,[64.93197279 15.2244898  32.89115646],[65.47727273 15.50757576 34.34090909],[67.22307692 17.14615385 35.23846154],1364
718,121,2,PW,-299.12647513813516,794.8418280133568,398.79639954027647,[  3.98561151 -30.02158273 116.35251799],[  0.5034965  -31.95804196 114.3986014 ],[ -2.19117647 -32.57352941 114.81617647],1364
719,122,2,PW,-195.0776911439526,806.89192040364,461.15161928297607,[  51.76760563  -70.34507042 -143.5915493 ],[  52.79562044  -71.27737226 -141.89051095],[  52.8         -73.83571429 -138.57142857],1364
720,123,2,PW,-261.7440090531672,964.6745895245086,469.8567915437785,[ -42.125        18.22916667 -118.71527778],[ -45.50704225   16.97183099 -116.42253521],[ -46.31506849   19.39726027 -114.14383562],1364
721,124,2,PW,-230.883365542075,1109.295817732463,423.3673203899613,[ 35.84962406 -27.19548872  25.03007519],[ 33.69127517 -22.44966443  27.38255034],[ 34.45390071 -16.87943262  26.43971631],1364
722,125,2,PW,-176.32081221868305,1048.7194394343676,460.0587725544415,[  81.99295775 -151.51408451   36.35915493],[  80.34751773 -150.15602837   34.42553191],[  80.53900709 -146.34042553   32.17730496],1364
723,126,2,PW,-145.46245307150764,804.7311072695418,302.5664757358678,[-88.73529412   5.89705882  16.625     ],[-88.49635036   5.97080292  14.93430657],[-87.95620438   6.42335766  12.13138686],1364
724,127,2,PW,7.643660066240738,721.4872805969701,472.9068360039581,[ 21.94964029  30.1942446  -95.49640288],[ 21.63120567  28.74468085 -91.27659574],[ 24.11971831  31.12676056 -90.57042254],1364
725,128,2,PW,-89.0050954249178,551.5010137289585,381.7875820801517,[111.63043478 -53.83333333 -93.79710145],[111.38686131 -52.18978102 -93.68613139],[111.77304965 -53.62411348 -93.89361702],1364
726,129,2,PW,-356.3576119796826,697.8266488944782,417.24286865934516,[  57.32638889 -108.01388889  106.09722222],[  59.94244604 -112.63309353  105.51798561],[  60.02857143 -114.13571429  107.31428571],1364
727,130,2,PW,-75.16472491531863,731.9697276142567,299.30680777916984,[  67.25735294 -150.66176471 -144.98529412],[  69.0647482  -146.89928058 -143.61151079],[  69.43356643 -144.28671329 -138.86013986],1364
728,131,2,PW,-259.96241773308185,876.2015050318241,119.2285224802099,[  26.28169014 -112.25352113  -48.74647887],[  26.35766423 -116.83211679  -47.6350365 ],[  26.02097902 -119.26573427  -45.67832168],1364
729,132,2,PW,-147.4603518046547,947.1045188219922,154.46705985777,[ 83.35664336  40.02797203 117.43356643],[ 78.61594203  40.8115942  118.50724638],[ 80.95833333  41.70833333 115.79861111],1364
730,133,2,PW,-23.62449188236313,925.140149442609,206.62591135451066,[  15.44029851 -111.43283582  137.76119403],[  17.73825503 -107.45637584  139.37583893],[  23.21568627 -107.95424837  139.78431373],1364
731,134,2,PW,44.973056922806066,928.9344481207954,214.00125435711627,[ 77.10071942 -16.05035971 -89.90647482],[ 71.78911565 -15.61904762 -89.14965986],[ 67.89928058 -15.03597122 -88.94244604],1364
732,135,2,PW,-154.99839351011508,841.7342374866465,130.74729673940112,[ 67.47826087 -85.61594203 -32.02173913],[ 66.02836879 -83.76595745 -32.61702128],[ 66.76388889 -86.63194444 -35.77083333],1364
733,136,2,PW,-68.4960776707878,922.2006078844323,115.71510999146113,[148.65277778 -25.02083333  24.69444444],[148.30434783 -28.44927536  21.25362319],[149.45323741 -27.73381295  16.8705036 ],1364
734,137,2,PW,-0.6227727739341908,716.417959244737,93.96791918782681,[-80.33986928  75.75163399 -21.87581699],[-76.45070423  74.97887324 -21.26760563],[-75.56338028  73.80985915 -17.83098592],1364
735,138,2,PW,-64.84362313766977,785.3103975524419,175.70353046286698,[-11.31428571 -57.92857143 -90.07142857],[ -9.07432432 -58.79054054 -85.67567568],[ -4.81208054 -60.25503356 -84.13422819],1364
736,139,2,PW,-76.30233536137011,877.9859275419518,48.338370957433845,[  61.97260274 -148.24657534 -172.60958904],[  64.9047619  -149.72789116 -167.8707483 ],[  65.61151079 -151.79136691 -166.21582734],1364
737,140,2,PW,-12.594752587972184,855.9279016118174,274.35461758438873,[ 40.96478873 -68.5        148.35211268],[ 44.13013699 -67.32191781 148.84246575],[ 47.47619048 -65.65986395 145.7414966 ],1364
738,141,2,PW,59.80471945375367,846.2631480541925,268.5999570555703,[  25.26896552 -130.15172414   35.84137931],[  26.28187919 -130.93959732   31.51677852],[  27.20567376 -130.53900709   28.45390071],1364
739,142,2,PW,-23.815766490431816,803.1615764818204,303.7931616727516,[-18.4437228   -1.18355926  64.76744186],[-17.18013117  -0.2621695   63.54580889],[-14.41940865  -1.87591241  64.78984543],1364
740,143,2,PW,-177.16447039038138,660.417622395825,265.9794989244445,[  37.15107914 -134.65467626   46.66906475],[  41.95862069 -134.10344828   48.84827586],[  43.37226277 -132.82481752   50.08759124],1364
741,144,2,PW,-27.149976562724138,798.9436045186955,420.94200365909603,[102.39855072  68.65217391  37.44202899],[97.72108844 69.92517007 34.6122449 ],[97.39716312 72.31914894 31.73758865],1364
742,145,2,PW,-239.99878294731508,866.6610246175342,465.5332621576636,[68.88571429 37.52142857 57.2       ],[64.56291391 34.15231788 56.64900662],[60.55782313 32.13605442 56.61904762],1364
743,146,2,PW,-361.2211555195321,782.9447968186546,516.3196732490776,[ 46.47328244 -81.19083969   5.01526718],[ 46.37062937 -80.16783217   1.68531469],[ 43.62328767 -79.40410959   0.18493151],1364
744,147,2,PW,-383.23898247998153,748.7577910418515,219.7103725799103,[ 41.22463768 -46.9057971   23.46376812],[ 44.62411348 -46.46099291  24.09219858],[ 44.65789474 -42.73026316  27.58552632],1364
745,148,2,PW,-420.0582778789955,773.9298584190543,495.19546288428387,[  6.72340426   3.73758865 155.5248227 ],[  9.09027778   1.4375     153.05555556],[  4.11805556   0.27083333 150.16666667],1364
746,149,2,PW,-358.7067994421112,825.234042370114,314.4299369329517,[167.4964539   28.02836879 -14.41843972],[170.00694444  30.52777778 -16.46527778],[168.27272727  29.95804196 -20.41258741],1364
747,150,2,PW,-366.079703716306,853.2764111658391,421.1460046007403,[117.35294118   3.67647059  -0.38970588],[116.32116788   5.18978102  -3.27737226],[117.68571429   6.87142857  -8.2       ],1364
748,151,2,PW,-252.46394927074942,830.5079675228623,476.9445688982662,[ 117.06081081 -145.26351351 -118.49324324],[ 113.31034483 -144.65517241 -118.34482759],[ 110.97794118 -143.13970588 -120.51470588],1364
749,152,2,PW,-168.03453545688922,813.820239869976,555.4677483081301,[ -49.82142857 -104.55714286   37.37857143],[ -54.22068966 -102.89655172   37.93103448],[ -54.73381295 -107.45323741   37.17985612],1364
750,153,2,PW,64.04212110186076,687.4812423577946,709.9375518367003,[212.54482759  50.83448276  70.79310345],[210.92361111  46.75694444  69.60416667],[207.15942029  47.16666667  68.60144928],1364
751,154,2,PW,220.95043966687587,772.0552479877156,383.9328927589737,[102.08759124  33.38686131 -10.64963504],[101.80555556  33.75694444  -6.78472222],[100.12676056  34.71830986  -4.92957746],1364
752,155,2,PW,-14.077577283001343,808.4916462447982,603.4285285537459,[113.60008283 -65.66906475  54.5389713 ],[111.27819549 -65.57142857  55.86466165],[109.90780142 -63.74468085  55.4893617 ],1364
753,156,2,PW,17.91636388368525,706.6736946908647,655.2822914090897,[  24.86428571 -124.6         -18.30714286],[  27.18881119 -122.72727273  -16.48251748],[  28.26027397 -119.54109589  -15.87671233],1364
754,157,2,PW,67.4697900614396,984.0811532497993,619.6614493720438,[100.8041958   -4.62237762 -73.16783217],[101.45138889  -7.25       -70.49305556],[102.85314685  -7.64335664 -68.31468531],1364
755,158,2,PW,183.93492277784733,720.1579812111024,790.0186782167043,[ 169.8590604  -103.10067114  -85.76510067],[ 165.11564626 -104.7755102   -85.14285714],[ 161.86092715 -107.22516556  -81.72847682],1364
756,159,2,PW,70.85865048742173,752.7821345283907,570.4519352207637,[ 69.44217687 -98.41496599 -83.08163265],[ 71.87313433 -99.38059701 -83.79104478],[ 103.23846154 -130.17692308 -112.83846154],1364
757,160,2,PW,91.91668412403232,906.8581848571712,561.3599053287651,[  78.30714286 -220.62857143   15.3       ],[  78.87857143 -219.27857143   12.35714286],[  81.68382353 -218.64705882   11.43382353],1364
758,161,2,PW,37.167847218290234,747.0770482827162,752.7373049148603,[147.0738255  -13.81879195  60.32214765],[146.98550725 -13.54347826  56.81884058],[146.23448276 -18.2137931   55.07586207],1364
759,162,2,PW,-84.74089645472566,747.1312018195545,555.8120624253409,[  92.75862069 -104.14482759   21.46896552],[  91.08666667 -107.32666667   18.43333333],[  90.84210526 -110.47368421   13.83552632],1364
760,163,2,PW,-156.11283383485016,642.0063207525077,825.5727564469718,[104.85714286   3.27857143  88.81428571],[104.89285714   4.15714286  89.42857143],[101.88   7.    92.22],1364
761,164,2,PW,-165.02296114026393,561.8756660734792,855.0522160158695,[50.15714286 97.65714286 73.87857143],[51.16546763 97.26618705 71.38848921],[53.89552239 94.17164179 70.80597015],1364
762,165,2,PW,-190.85540286300375,494.08086093988214,1012.0310057409026,[ 82.76551724  54.85517241 -21.16551724],[ 78.71830986  55.83098592 -20.47183099],[ 76.11486486  57.12837838 -17.05405405],1364
763,166,2,PW,-330.6705672333796,579.9990395646071,1071.177104153144,[134.29931973 -32.44217687  70.6122449 ],[137.13103448 -26.97931034  70.45517241],[135.42758621 -21.76551724  68.33103448],1364
764,167,2,PW,-265.45120891914155,603.5761267587718,896.548573749256,[ 93.58571429 -76.37857143 -45.96428571],[ 89.58041958 -77.41258741 -49.23776224],[ 86.00704225 -79.41549296 -52.35211268],1364
