,time,iter,type,v_x,v_y,v_z,x,y,z,n_cells
23,23,0,WS,-2688.6858463545823,-1988.5005616524368,890.1420364155231,[ 617.47368421  470.53947368 -157.36842105],[ 616.4625   474.3625  -152.24375],[ 613.91358025  480.10493827 -153.82098765],1367
24,24,0,WS,-2710.9845057961243,-2228.5165396997027,890.1987175373495,[ 531.22580645  502.48387097 -147.90322581],[ 530.59748428  497.8490566  -144.60377358],[ 528.9109589   493.97945205 -143.17808219],1367
25,25,0,WS,-2901.6444833184332,-2331.6159502478777,993.4783367438853,[ 561.63057325  380.2611465  -280.35031847],[ 564.27564103  376.97435897 -283.82692308],[ 568.43312102  375.19745223 -288.8089172 ],1367
26,26,0,WS,-2837.5146428957282,-2338.438225525714,992.4427931074831,[600.77922078 658.36363636 -99.55194805],[ 601.11564626  653.27210884 -100.25170068],[600.83673469 649.27891156 -98.78911565],1367
27,27,0,WS,-3115.874255379231,-2396.4378410997297,802.4244006755995,[ 547.46153846  404.31410256 -301.44230769],[ 545.93333333  404.1        -297.23333333],[ 541.39873418  405.91139241 -293.49367089],1367
28,28,0,WS,-3350.740174245553,-2560.2641064116456,634.3519839804304,[ 586.53793103  523.26206897 -288.77241379],[ 583.98125  525.9625  -285.525  ],[ 585.71333333  522.12666667 -282.06666667],1367
29,29,0,WS,-3344.48777795023,-2764.8991051627163,532.6958451397056,[ 529.73611111  574.02083333 -209.27777778],[ 534.08072562  577.31292517 -210.75363902],[ 539.87116564  578.41717791 -206.80981595],1367
30,30,0,WS,-3543.7843353037833,-2818.773187583376,530.877337275222,[ 523.37579618  524.70063694 -281.01910828],[ 522.78472222  529.22916667 -281.69444444],[ 520.18421053  531.56578947 -285.16447368],1367
31,31,0,WS,-3549.18928638133,-3039.7597583711517,645.5131907774456,[ 563.4025974   578.38961039 -280.13636364],[ 565.32278481  582.76582278 -282.94936709],[ 564.58865248  581.90780142 -287.17021277],1367
32,32,0,WS,-3699.5344378720606,-3091.3772320086714,567.3986440579546,[ 584.91333333  453.82666667 -204.02      ],[ 581.90789474  455.80263158 -203.53289474],[ 577.10897436  458.26282051 -206.95512821],1367
33,33,0,WS,-3739.1554382242375,-3070.816015066213,760.9680527675746,[ 537.21854305  397.67549669 -301.74172185],[ 537.95172414  401.59310345 -299.82758621],[ 539.3961039   401.56493506 -292.9025974 ],1367
34,34,0,WS,-3819.221490822717,-3098.2170312001945,725.2499188969339,[ 586.86        622.08       -257.60666667],[ 581.65408805  621.55345912 -260.71069182],[ 577.63924051  620.06962025 -264.79746835],1367
35,35,0,WS,-4038.9611549497486,-3240.1251234220435,741.1485710066652,[ 666.33802817  492.07746479 -180.72535211],[ 662.91390728  496.54304636 -179.39735099],[ 657.13157895  497.78289474 -176.54605263],1367
36,36,0,WS,-4116.659988588532,-3190.3127457506844,962.0112528544997,[ 600.72666667  474.53333333 -288.70666667],[ 604.46052632  476.73026316 -288.84868421],[ 601.94666667  481.59333333 -288.34      ],1367
37,37,0,WS,-4179.813675705082,-3202.841434859559,990.3189145856282,[ 500.55487805  543.84756098 -289.84146341],[ 503.03424658  547.02739726 -288.85616438],[ 506.39102564  545.83333333 -282.46794872],1367
38,38,0,WS,-4324.122840460375,-3408.1734889399013,1051.8358662451928,[ 519.93877551  522.34693878 -249.10884354],[ 521.67532468  519.69480519 -252.51298701],[ 526.47468354  518.14556962 -255.41772152],1367
39,39,0,WS,-4339.102484163158,-3415.0255449641213,1179.9440978771731,[ 703.16825866  457.03033505 -276.76923077],[ 699.85526316  455.38815789 -281.06578947],[ 697.06993007  451.65034965 -283.31468531],1367
40,40,0,WS,-4428.161897042475,-3256.6262245597354,1142.3134171275342,[ 617.13513514  449.26351351 -279.86486486],[ 615.96178344  452.92356688 -276.80254777],[ 618.61688312  456.98051948 -279.36363636],1367
41,41,0,WS,-4589.441771133423,-3231.3136149786833,1273.5333854962164,[ 593.52287582  432.08496732 -149.16339869],[ 595.80272109  428.65986395 -147.65306122],[ 599.0979021   425.48251748 -145.40559441],1367
42,42,0,WS,-4582.771647077948,-3259.422413038086,1401.7032234538397,[ 631.83916084  478.92307692 -236.62237762],[ 631.16783217  473.58041958 -236.46853147],[ 631.47741935  468.16774194 -236.70322581],1367
43,43,0,WS,-4559.841742266402,-3112.186213815802,1576.3781082777014,[ 444.61073826  571.63758389 -309.69127517],[ 448.73154362  571.10067114 -308.24161074],[ 453.90344828  570.92413793 -309.16551724],1367
44,44,0,WS,-4735.316934248584,-3273.742266585471,1375.8722489036613,[ 533.9245283   659.14465409 -257.89937107],[ 531.63576159  662.48344371 -254.2384106 ],[ 529.05263158  660.58552632 -252.34210526],1367
45,45,0,WS,-4676.006575944669,-3167.498016121386,1572.1294496121066,[ 643.60273973  551.18493151 -230.05479452],[ 643.76190476  554.23809524 -231.97959184],[ 644.63190184  555.98159509 -237.5398773 ],1367
46,46,0,WS,-4647.053680913136,-3078.3020984940877,1612.2611780746063,[ 483.46428571  472.51428571 -215.97857143],[ 460.39873418  474.01265823 -215.55063291],[ 458.76351351  468.90540541 -215.25675676],1367
47,47,0,WS,-4601.614759625317,-3137.6211577548665,1613.5996791839254,[ 598.43661972  469.22535211 -221.14788732],[ 600.23684211  474.21710526 -222.65789474],[ 599.88961039  478.49350649 -224.94805195],1367
48,48,0,WS,-4459.256227917498,-3291.42098514837,1546.3223350692408,[ 561.56291391  450.74172185 -225.17218543],[ 556.85185185  451.25925926 -222.38271605],[ 556.99342105  453.01973684 -217.17105263],1367
49,49,0,WS,-4595.544110852396,-3172.8818574031925,1678.0802891173214,[ 572.10169922  508.76492265 -222.56401556],[ 569.29220779  511.4025974  -219.22727273],[ 568.22972973  507.06081081 -217.14864865],1367
50,50,0,WS,-4603.944587703531,-3246.103802997726,1591.4574140334653,[ 492.26797386  634.62745098 -280.01960784],[ 495.26582278  637.79746835 -282.01265823],[ 494.38216561  635.05732484 -287.95541401],1367
51,51,0,WS,-4577.418613186,-3385.6608101453853,1685.6808104199665,[ 490.4109589   480.29452055 -227.15753425],[ 490.69014085  484.85211268 -229.15492958],[ 493.92810458  489.23529412 -227.65359477],1367
52,52,0,WS,-4636.375541922186,-3279.291630646191,1631.1440844987824,[ 651.42553191  573.35460993 -221.84397163],[ 646.53691275  571.97986577 -223.67114094],[ 643.25641026  567.90384615 -224.71153846],1367
53,53,0,WS,-4494.188774680279,-3380.3623943918788,1947.4890563294064,[ 464.3974359   484.26923077 -171.69871795],[ 468.16129032  481.92258065 -173.51612903],[ 471.93421053  485.13815789 -175.5       ],1367
54,54,0,WS,-4543.985666233236,-3333.694025900101,1857.0760326779396,[ 606.56551724  528.99310345 -324.33793103],[ 606.97297297  533.04054054 -321.52702703],[ 605.99358974  536.32051282 -318.00641026],1367
55,55,0,WS,-4530.997445893527,-3258.7481328807967,1856.4055754096066,[ 644.74342105  476.82894737 -291.50657895],[ 645.22058824  476.52205882 -295.55147059],[ 645.67307692  473.77564103 -299.05769231],1367
56,56,0,WS,-4541.144584021322,-3170.8350399805295,2022.537192995476,[ 630.83766234  544.76623377 -186.6038961 ],[ 632.82580645  544.96774194 -181.10967742],[ 633.76351351  542.54054054 -176.68243243],1367
57,57,0,WS,-4584.916841078771,-3136.3529610436144,1961.8660949145547,[ 631.80272109  573.08163265 -240.57823129],[ 635.54487179  574.57692308 -235.58974359],[ 638.51300347  572.04666667 -231.92104608],1367
58,58,0,WS,-4567.538415089997,-3158.6826426565044,1973.250404932668,[ 662.          456.64383562 -346.34246575],[ 663.18064516  459.57419355 -342.36774194],[ 660.41875  462.36875 -338.28125],1367
59,59,0,WS,-4438.99342951222,-3186.5172695951724,2054.66311134675,[ 582.13548387  446.70322581 -272.24516129],[ 586.09589041  444.00684932 -273.54109589],[ 585.07333333  437.56       -274.56666667],1367
60,60,0,WS,-4365.124317989163,-3297.515780351156,2143.8155113607163,[ 594.37062937  561.09090909 -289.40559441],[ 590.50684932  563.04794521 -287.45205479],[ 588.41216216  565.60810811 -288.03378378],1367
61,61,0,WS,-4413.186600078495,-3104.530331996114,2041.183132778577,[ 445.18791946  489.67114094 -243.81879195],[ 450.66225166  491.26490066 -241.50993377],[ 456.5375  492.9125 -243.25  ],1367
62,62,0,WS,-4341.12679984175,-3185.928854004697,2087.934610266797,[ 458.48076923  655.12820513 -238.17307692],[ 455.90789474  659.38157895 -239.80921053],[ 451.18        659.83333333 -241.91333333],1367
63,63,0,WS,-4277.113063047249,-3322.196376721584,2045.077946002471,[ 628.17948718  567.87820513 -230.86538462],[ 627.89864865  569.85810811 -234.81081081],[ 633.48951049  575.78321678 -233.78661983],1367
64,64,0,WS,-4251.669531329422,-3133.060505017082,2142.5657239970938,[592.76129032 470.8516129  -65.11612903],[590.05128205 474.92948718 -65.71794872],[590.33793103 474.15172414 -71.03448276],1367
65,65,0,WS,-4174.64160798822,-3270.022538750515,2208.8389100599793,[ 560.6462585   544.27891156 -244.50340136],[ 562.59090909  542.68831169 -241.00649351],[ 560.27388535  540.85350318 -236.47133758],1367
66,66,0,WS,-4243.815113327069,-3195.2217383460106,2164.107809056491,[ 548.65771812  557.75838926 -274.69127517],[ 544.79054054  554.56081081 -271.75675676],[ 540.65822785  551.84177215 -270.99367089],1367
67,67,0,WS,-4210.219897902295,-3411.5208728140037,2091.106839165832,[ 487.76129032  518.59354839 -176.10322581],[ 487.1474359   517.10897436 -170.55128205],[ 484.57236842  517.36184211 -165.81578947],1367
68,68,0,WS,-4183.459483853192,-3591.42610136152,1901.8325790129973,[ 612.55844156  412.12337662 -218.66883117],[ 608.7278481   416.33544304 -216.41772152],[ 608.03401361  422.63945578 -215.9047619 ],1367
69,69,0,WS,-4072.3944189785375,-3525.1499211479863,2027.151906765783,[ 546.29801325  506.00662252 -186.12582781],[ 543.87096774  501.32903226 -185.24516129],[ 545.55033557  497.51006711 -187.8590604 ],1367
70,70,0,WS,-4257.313025040976,-3545.044471620729,1989.7347016621752,[ 588.19480519  591.43506494 -186.22727273],[ 590.41721854  593.29801325 -183.60264901],[ 591.7195122   591.56097561 -178.51219512],1367
71,71,0,WS,-4222.906440362006,-3622.8365144429285,1986.6823142400372,[ 537.7260274   561.08219178 -172.1369863 ],[ 539.19333333  561.42       -176.46666667],[ 540.67105263  563.04605263 -180.125     ],1367
72,72,0,WS,-4169.282884298828,-3664.288585285083,2092.5288767207962,[ 536.56        458.31333333 -323.30666667],[ 540.5170068   463.62585034 -321.85034014],[ 542.68666667  467.7        -319.7       ],1367
73,73,0,WS,-4038.552577035149,-3655.6699669581367,2179.50223900303,[ 626.38311688  521.67532468 -320.13636364],[ 627.05194805  525.28571429 -316.54545455],[ 621.76923077  527.11188811 -314.27972028],1367
74,74,0,WS,-4116.376378052472,-3585.2131192028614,2255.386150451032,[ 645.25806452  469.3483871  -251.19354839],[ 647.87179487  466.05769231 -247.51923077],[ 649.74647887  460.94366197 -246.76056338],1367
75,75,0,WS,-4108.267207071225,-3548.666018917677,2293.39568143604,[ 704.52666667  471.26666667 -336.07333333],[ 704.01923077  469.11538462 -340.62179487],[ 706.10967742  466.35483871 -344.19354839],1367
76,76,0,WS,-4013.740909525714,-3618.572499449144,2333.7516553677574,[ 561.84782609  497.22463768 -249.72463768],[ 566.46103896  493.09090909 -247.85064935],[ 569.4527027   497.68918919 -248.33108108],1367
77,77,0,WS,-4024.2901839280785,-3659.1593197653,2401.335357172123,[ 519.30263158  560.38157895 -183.01973684],[ 512.97419355  557.29032258 -182.76774194],[ 508.37254902  558.21568627 -183.84313725],1367
78,78,0,WS,-4173.966101229884,-3772.570211290621,2309.1845334103205,[ 579.5483871   518.76774194 -184.08387097],[ 574.16107383  518.28063879 -184.21889856],[ 570.84516129  516.07096774 -184.2516129 ],1367
79,79,0,WS,-3961.463568304632,-3582.671509631606,2573.782235658921,[ 479.87586207  425.48965517 -179.3862069 ],[ 477.53103448  426.86896552 -183.35862069],[ 472.6433121   429.58598726 -183.24840764],1367
80,80,0,WS,-3979.4469544233184,-3611.2761461887044,2480.0485616787905,[ 572.83125  485.5     -184.03125],[ 575.74509804  484.54901961 -179.43137255],[ 577.91156463  489.31972789 -182.55782313],1367
81,81,0,WS,-4045.759170359839,-3760.2118057654848,2342.672075398354,[ 653.4966443   562.32885906 -332.46308725],[ 649.10344828  560.26206897 -335.40689655],[ 645.08227848  557.39873418 -335.12025316],1367
82,82,0,WS,-3919.7037011963207,-3829.9017080914646,2175.821462897864,[ 636.15789474  530.94078947 -205.36842105],[ 633.49668874  531.56953642 -200.58940397],[ 632.62745098  536.35294118 -199.82352941],1367
83,83,0,WS,-3706.9257330445644,-3802.1151211915194,2229.3104390865064,[ 521.9862069   494.50344828 -251.71724138],[ 522.41678818  482.74468085 -247.92198582],[ 522.54054054  488.37837838 -245.33783784],1367
84,84,0,WS,-3763.431279990555,-3861.5060309368614,2142.879982486676,[ 550.59477124  503.5751634  -217.71895425],[ 550.55102041  499.50340136 -216.17687075],[ 550.75308642  495.38271605 -211.48148148],1367
85,85,0,WS,-3809.5221159086586,-3747.365994964213,2188.118629014734,[ 633.70860927  454.50331126 -179.32450331],[ 632.65605096  451.56687898 -173.87261146],[ 630.06832298  451.35403727 -168.83229814],1367
86,86,0,WS,-3772.3419307574322,-3750.680648987637,2283.1217303786048,[ 599.82051282  509.93589744 -199.75641026],[ 604.88387097  509.70967742 -201.43870968],[ 609.02040816  506.13605442 -202.62585034],1367
87,87,0,WS,-3646.2436853703825,-3619.6005561983116,2212.5169324121407,[ 546.29559748  605.77358491 -287.82389937],[ 543.14012739  609.03821656 -285.75796178],[ 538.77777778  613.13071895 -286.17647059],1367
88,88,0,WS,-3555.457667820945,-3715.9420205117403,2159.997901352147,[ 579.10967742  441.36774194 -244.58709677],[ 582.72258065  439.03225806 -245.97419355],[ 582.25165563  437.27152318 -250.98013245],1367
89,89,0,WS,-3565.6246254045027,-3714.5684836681758,2220.541001582274,[ 597.5         594.56617647 -151.68382353],[ 595.46666667  599.88666667 -154.46666667],[ 593.42657343  596.97902098 -158.85314685],1367
90,90,0,WS,-3654.2016079627083,-3751.234577022067,2352.944640190993,[ 553.91463415  604.39634146 -230.98780488],[ 550.4822695   601.4751773  -229.36879433],[ 550.29375  601.40625 -236.48125],1367
91,91,0,WS,-3664.704532790969,-3625.647583843903,2194.0255893171625,[ 556.65359477  603.47712418 -237.16339869],[ 555.09815951  598.20858896 -235.38650307],[ 555.29139073  593.26490066 -234.7615894 ],1367
92,92,0,WS,-3654.770982675893,-3579.0253627868306,2277.364233327565,[ 612.41059603  543.37748344 -230.47019868],[ 616.42758621  543.17241379 -233.97241379],[ 619.75510204  538.34693878 -234.36734694],1367
93,93,0,WS,-3738.5873038830673,-3664.81850023518,2380.758643537653,[ 479.91891892  522.18243243 -257.88513514],[ 481.06962025  525.91139241 -255.05696203],[ 483.81081081  530.37162162 -254.27027027],1367
94,94,0,WS,-3746.668735492154,-3718.7688008299497,2317.585146054632,[ 657.375       479.83552632 -204.69078947],[ 656.97959184  481.76190476 -208.34693878],[ 653.59119497  484.44654088 -210.35220126],1367
95,95,0,WS,-3680.558742696553,-3738.826647545167,2388.5875080363303,[ 567.10810811  432.08108108 -187.16891892],[ 569.09146341  437.25       -182.70121951],[ 574.10429448  436.42331288 -183.35582822],1367
96,96,0,WS,-3711.1139424030257,-3678.7064298299165,2427.3304297412287,[ 470.02547771  563.79617834 -253.1910828 ],[ 474.1474359   561.53205128 -250.71153846],[ 477.96855346  560.79245283 -247.20125786],1367
97,97,0,WS,-3697.396361475043,-3760.6681170125958,2396.262326407698,[ 565.04575163  467.78431373 -343.19607843],[ 569.37037037  467.41358025 -346.14814815],[ 571.82666667  468.22666667 -341.18666667],1367
98,98,0,WS,-3808.4559347885124,-3607.19140098684,2284.576964412896,[ 549.64980154  510.99328859 -188.34899329],[ 545.75017157  512.60395933 -189.41216216],[ 542.13071895  514.22222222 -187.41176471],1367
99,99,0,WS,-3722.8470280330303,-3694.123652994329,2241.2535942702198,[ 478.17763158  449.71052632 -300.89473684],[ 475.3125      452.94444444 -303.5625    ],[ 474.25547445  455.46715328 -306.41605839],1367
100,100,0,WS,-3852.423709977892,-3749.5510825829333,2163.973273106546,[ 557.37748344  510.33112583 -171.06622517],[ 553.52564103  507.58333333 -166.30128205],[ 548.33766234  506.9025974  -164.59090909],1367
101,101,0,WS,-3880.4009387882247,-3800.854070922862,2061.633398755284,[ 557.89240506  538.08860759 -351.79746835],[ 560.83766234  536.4025974  -348.75974026],[ 566.61184211  537.71710526 -348.42105263],1367
102,102,0,WS,-4024.9608054478567,-3670.3943551405323,2087.887868258457,[ 588.79865772  630.80536913 -235.37583893],[ 586.34868421  630.07894737 -231.43421053],[ 582.48101266  628.30379747 -229.3164557 ],1367
103,103,0,WS,-3942.7980414513468,-3784.194095949629,2093.8978782784834,[ 604.58156258  445.98192899 -194.61842105],[ 601.63087248  450.5704698  -193.94630872],[ 601.43537415  455.1292517  -194.0952381 ],1367
104,104,0,WS,-3911.81166308878,-3731.311588554512,2063.1007565901928,[ 588.1986755   458.16556291 -324.43046358],[ 584.95973154  455.9261745  -326.77852349],[ 579.95394737  459.34210526 -329.01315789],1367
105,105,0,WS,-3920.5485262323036,-3882.285848137026,2069.921231011908,[ 433.71612903  533.18064516 -157.35483871],[ 437.19254658  537.68944099 -160.34782609],[ 441.41059603  540.1986755  -161.63576159],1367
106,106,0,WS,-3917.5417783973267,-3829.6761552058697,2072.2720183176116,[ 502.78846154  562.21794872 -308.07692308],[ 507.63013699  563.23287671 -307.28767123],[ 511.8013245   568.10596026 -308.63576159],1367
107,107,0,WS,-3833.6320873917116,-3868.9471750740354,2019.0083286685945,[ 566.47468354  410.53164557 -343.00632911],[ 562.97368421  412.11842105 -339.57894737],[ 562.16339869  412.96078431 -334.54248366],1367
108,108,0,WS,-3950.459041136549,-3808.335468029698,2063.8181499840102,[ 534.27464789  477.59859155 -279.40140845],[ 534.04697987  481.53020134 -283.59731544],[ 530.83892617  484.19463087 -285.58389262],1367
109,109,0,WS,-3889.4427562948977,-3810.595480737422,2168.635278691171,[ 574.82962963  516.18518519 -283.05185185],[ 573.3         515.02857143 -277.21428571],[ 575.06  516.7  -271.9 ],1367
110,110,0,WS,-3855.2123572365417,-3923.0818530263787,2077.005853959035,[ 608.5443038   470.52531646 -231.93670886],[ 605.4966443   474.27516779 -229.93959732],[ 608.23225806  477.53548387 -225.38064516],1367
111,111,0,WS,-3876.1570292505503,-3849.5286684124467,2128.3412403334755,[ 562.12418301  474.17647059 -334.46405229],[ 559.82467532  470.37012987 -336.80519481],[ 558.6         469.53333333 -341.26      ],1367
112,112,0,WS,-3932.3920189862542,-3848.5387083148917,1977.3168663172055,[ 631.31506849  542.30136986 -157.26027397],[ 625.67763158  542.46710526 -154.20394737],[ 621.05405405  543.97972973 -153.54054054],1367
113,113,0,WS,-3894.5536364919594,-3792.514615395074,2161.5755221766112,[ 561.18666667  530.51333333 -237.84      ],[ 562.31543624  525.55033557 -235.52348993],[ 567.63291139  525.75949367 -234.67721519],1367
114,114,0,WS,-3856.0012910460514,-3667.8366913192203,2234.029175633432,[ 599.63461538  476.70512821 -171.52564103],[ 597.6462585   477.42176871 -176.21088435],[ 594.21917808  479.35616438 -179.29452055],1367
115,115,0,WS,-3947.766433576532,-3690.6800072493356,2201.3516671974353,[533.09210526 425.46052632 -95.59210526],[ 535.3961039   423.79220779 -100.64285714],[ 537.34591195  424.64150943 -104.72327044],1367
116,116,0,WS,-3914.050874766884,-3693.1568018547187,2347.1385640423036,[ 588.52531646  461.63291139 -307.47468354],[ 587.41333333  462.35333333 -303.35333333],[ 584.63398693  464.11764706 -300.9869281 ],1367
117,117,0,WS,-3926.9092328610373,-3774.0263053112635,2136.3581607729307,[ 577.62962963  455.66666667 -216.37777778],[ 578.4084507   451.85915493 -215.35211268],[ 584.125   449.2625 -213.5625],1367
118,118,0,WS,-4028.39344758195,-3619.285115142497,2260.719830782034,[ 576.03144654  439.42138365 -108.25786164],[ 572.21768707  437.33333333 -106.6462585 ],[ 571.8447205   437.10559006 -101.19254658],1367
119,119,0,WS,-3960.5908038509247,-3795.1834915908526,2117.982069331118,[ 538.82911392  505.74050633 -185.43670886],[ 542.48649699  508.24657534 -187.73255113],[ 545.56609876  510.91993615 -190.36305732],1367
120,120,0,WS,-4042.7681229465866,-3799.3325026420735,2226.6644691622905,[ 607.65189873  450.30379747 -167.7721519 ],[ 603.42105263  449.98684211 -170.23684211],[ 601.77777778  450.65359477 -173.70588235],1367
121,121,0,WS,-4166.632553630825,-3667.3247475965463,2135.0630923893023,[ 633.1474359   485.11538462 -190.19871795],[ 633.34965035  483.84615385 -185.20979021],[ 637.12258065  484.46451613 -183.47096774],1367
122,122,0,WS,-4146.7299681823415,-3615.478952277447,2190.0088199524625,[ 582.63333333  329.45333333 -218.39333333],[ 585.70921986  328.59574468 -215.42553191],[ 589.16339869  328.95424837 -211.60130719],1367
123,123,0,WS,-4151.732490157472,-3617.69205067345,2181.9079177527665,[ 589.88961039  447.75974026 -364.36363636],[ 584.14193548  444.59354839 -365.33548387],[ 579.22        444.07333333 -365.84      ],1367
124,124,0,WS,-4065.649697224188,-3703.637235628351,2249.7480216884223,[ 582.85526316  588.69078947 -349.81578947],[ 585.56521739  584.28571429 -348.0621118 ],[ 582.08724832  584.48322148 -343.98657718],1367
125,125,0,WS,-4019.0330942069895,-3655.5970930738945,2116.134402300183,[ 508.76190476  442.09200221 -240.63392209],[ 504.42567568  442.43918919 -237.9527027 ],[ 499.1474359   438.72435897 -240.3525641 ],1367
126,126,0,WS,-4009.5813604297855,-3761.043683042968,2255.5947255130923,[ 565.91194969  517.64779874 -174.30188679],[ 563.17088608  515.32278481 -170.36075949],[ 564.08496732  511.76470588 -168.05228758],1367
127,127,0,WS,-3795.269214899305,-3632.6957653972463,2319.7530574583307,[ 506.98630137  568.52739726 -224.09589041],[ 506.27272727  564.38311688 -227.98051948],[ 506.63636364  559.81168831 -230.7987013 ],1367
128,128,0,WS,-3770.8154779767024,-3750.779386498419,2479.3247263933063,[505.8951049  525.63636364 -88.67832168],[501.86928105 527.03921569 -91.18954248],[498.33783784 528.9527027  -92.81756757],1367
129,129,0,WS,-3962.221636555755,-3684.4793605916766,2291.9020829957444,[ 573.8013245   547.33112583 -317.39735099],[ 572.91666667  550.30555556 -314.75694444],[ 572.29333333  554.89333333 -314.64666667],1367
130,130,0,WS,-3878.380584428962,-3657.370762171113,2560.707921542045,[ 551.56934307  525.19708029 -261.64963504],[ 551.36363636  518.12587413 -259.53146853],[ 546.06122449  516.18367347 -259.62585034],1367
131,131,0,WS,-3908.661234953817,-3705.355575745669,2454.5780569069,[ 415.57534247  398.73287671 -191.45205479],[ 418.51315789  403.61184211 -190.44078947],[ 419.1048951   406.53846154 -186.37762238],1367
132,132,0,WS,-3841.3213553281767,-3665.8896239297,2414.496191871306,[ 587.97402597  513.98051948 -317.95454545],[ 585.32247508  509.59060403 -319.66527799],[ 585.08724832  504.14765101 -320.32885906],1367
133,133,0,WS,-4019.8093085616706,-3755.619120539731,2326.8986347422824,[ 575.03870968  537.75483871 -287.2       ],[ 573.29861111  536.27777778 -283.88888889],[ 569.74172185  533.89403974 -286.01986755],1367
134,134,0,WS,-3992.350491394949,-3798.416396222436,2318.389068601526,[ 587.19254658  485.92546584 -240.52173913],[ 583.94  486.54 -236.54],[ 580.8961039   484.28571429 -236.18831169],1367
135,135,0,WS,-3928.404013398268,-3787.602016697401,2319.620321677888,[ 599.10344828  429.70344828 -423.46896552],[ 599.07643312  433.03184713 -428.57324841],[ 593.14649682  435.96815287 -426.77707006],1367
136,136,0,WS,-3844.9906970585753,-3794.7059944676175,2454.157878082505,[ 545.18421053  452.59210526 -137.51315789],[ 543.66225166  448.47019868 -139.58278146],[ 544.66883117  447.43506494 -144.40909091],1367
137,137,0,WS,-3889.7672850039253,-3742.3176027327704,2251.693834761902,[ 486.13793103  423.06206897 -204.25517241],[ 487.56862745  425.37908497 -198.59477124],[ 488.64124721  426.90428632 -194.75862069],1367
138,138,0,WS,-4060.9393875491705,-3872.0016823051787,2277.293110479214,[ 546.02649007  428.8013245  -358.9205298 ],[ 546.07096774  424.24516129 -360.4       ],[ 546.70588235  421.83660131 -364.33333333],1367
139,139,0,WS,-4053.9987621318974,-3864.025351867662,2321.5536301201373,[ 479.18954248  358.26143791 -272.23529412],[ 483.32894737  357.01973684 -268.98026316],[ 482.12244898  354.99319728 -265.51020408],1367
140,140,0,WS,-3989.3269335759474,-3856.0997254008994,2512.1409490990914,[ 598.96621622  565.76351351 -183.12162162],[ 602.55279503  569.2173913  -184.73291925],[ 604.16774194  569.78709677 -180.14193548],1367
141,141,0,WS,-3824.299608480668,-4019.225497974456,2590.6167599996343,[ 658.95512821  439.54487179 -301.78205128],[ 654.44366197  440.22535211 -302.04225352],[ 652.025    444.575   -304.40625],1367
142,142,0,WS,-3909.5140955465886,-3972.512005585422,2519.7689049815895,[ 539.94  432.12 -158.22],[ 543.11258278  434.68874172 -160.55629139],[ 540.78846154  434.94230769 -165.12179487],1367
143,143,0,WS,-3825.993500225982,-3879.9515486117393,2538.296552382242,[ 405.72535211  574.78873239 -280.69014085],[ 407.30263158  570.10526316 -276.11842105],[ 407.02666667  564.5        -277.18      ],1367
144,144,0,WS,-3982.0943511118157,-3776.716867830949,2504.0940700043107,[ 604.10273973  579.42465753 -292.30821918],[ 603.93464052  573.17647059 -291.28104575],[ 601.16556291  568.72847682 -289.53642384],1367
145,145,0,WS,-3881.2137545360492,-3918.321260786741,2555.8914228744134,[ 579.94736842  444.01973684 -279.24342105],[ 582.10909091  439.37575758 -282.66666667],[ 584.82911392  437.00632911 -285.44303797],1367
146,146,0,WS,-3709.7630342217517,-3763.2785044772945,2607.0874227383056,[ 628.13815789  527.33552632 -317.31578947],[ 630.75816993  528.37908497 -321.56862745],[ 633.51923077  532.32692308 -321.57692308],1367
147,147,0,WS,-3726.0929905772828,-3844.5972641696944,2530.7560032381434,[ 507.25675676  455.12162162 -255.62837838],[ 509.86        459.96576926 -256.97678596],[ 509.73684211  461.30921053 -260.69736842],1367
148,148,0,WS,-3735.8614469057025,-3902.42597487621,2391.323455064048,[ 581.49677419  520.98064516 -261.14193548],[ 578.30718954  520.67973856 -257.64052288],[ 580.32885906  519.84563758 -252.53691275],1367
149,149,0,WS,-3744.7211907657643,-3902.9490739535854,2407.156462316799,[ 535.65584416  534.98701299 -176.83766234],[ 533.44055944  530.9020979  -175.72727273],[ 531.91156463  530.2585034  -170.5170068 ],1367
150,150,0,WS,-3774.742233077868,-3880.7803147391965,2500.4378775519012,[ 572.41139241  492.40506329 -258.02531646],[ 577.075       489.95852353 -256.89197779],[ 578.93918919  488.39864865 -260.75      ],1367
151,151,0,WS,-3765.573228205793,-3811.318455588059,2612.693692373399,[ 582.78181818  609.8969697  -293.14545455],[ 580.48387097  612.42580645 -296.78709677],[ 584.06164384  613.23287671 -296.07534247],1367
152,152,0,WS,-3689.1420908974956,-3878.22788196017,2609.322426380753,[ 592.10322581  503.19354839 -184.1483871 ],[ 596.475    505.05625 -182.6125 ],[ 591.96835443  509.74050633 -183.80379747],1367
153,153,0,WS,-3730.2954600510193,-3888.426343251699,2641.057269992171,[ 576.07638889  468.99305556 -250.21527778],[ 577.74080725  470.71843364 -255.5879718 ],[ 578.33587786  467.80465511 -257.54961832],1367
154,154,0,WS,-3733.9973367075827,-3745.9738546644985,2843.2600510601765,[ 571.96296296  524.62345679 -164.21604938],[ 574.81879195  525.99328859 -168.36912752],[ 571.35099338  526.93377483 -169.06622517],1367
