,Cellid,Motility,Persistance,AutoSlope,P-val,Lambda,Max_act,Speed
65,200,790.3211672656773,16119.342588013316,8.648992015578126e-05,0.7083238930903586,3000,2000,0.33971810697030935
66,97,19.76898309259549,24.88438996132022,-0.0009699506340861161,0.00025509434882148443,4000,366,0.913729951022898
67,113,10.50890515319949,63.79967918350873,-0.0004367331710870281,0.09470300851004369,7000,894,0.5650017621366891
68,103,12.325201093045045,216.82615802408355,-0.0012005826538859564,8.059094565819256e-08,9000,3000,0.31192810534741355
69,39,165.12586957954187,62.45372926289751,-0.00047595499209191,0.05568238576783902,7000,894,1.5085358817722567
70,6,0.06115420463931199,23.179557780089773,,,1000,50,0.005352313871076343
71,13,349.8256859546693,1199.0924526092965,-0.0005061218002388821,0.04211432624271802,5000,472,0.8293824490026088
72,11,18.485229448213417,206.10897708138307,-0.0017087035888634133,2.4367316809757362e-11,3000,472,0.38409759505281377
73,50,5.318100504159985,66.92974405799751,-0.000879702326248786,0.0002180029750476211,8000,1000,0.3487629901983097
74,138,19.688910165421515,299.14110101030514,-0.000858049967578972,0.011034168655499735,3000,788,0.3828268976572609
75,217,21.800693355296247,140.2115434208862,-0.0003550671852598339,0.08052952754698028,7000,577,0.5508708018434025
76,73,11.804669060015698,783.9208860408163,0.00023357173255458293,0.23476966675743982,2000,5000,0.18597781672507746
77,167,43.290975264957126,71.79132672239342,-0.001459542317595649,1.525364586591231e-09,4000,261,0.9648939389678968
78,76,12.399483827384998,375.6364894954067,-0.0012919472800598827,0.003815859948367898,2000,577,0.2459134636147831
79,100,0.010111319232507961,21.809777969992208,-0.10570817972572688,0.33790501552180413,1000,366,0.0016055986856473097
80,172,0.6686621570128815,1636.2359929906459,,,3000,50,0.0011028394615162944
81,4,16.31374153338211,77.14208300308863,-0.0013953394631832788,7.631720908520968e-09,8000,894,0.6581926345409133
82,178,257.2135992838072,600.058081111206,-0.0010020792143496647,7.219071103949218e-05,5000,155,1.0052851414949313
83,24,24.722857860868853,121.57889172711809,-0.00017448325232751746,0.4794582756172827,10000,577,0.5531434604380425
84,57,132.50204883696847,62.12618958549613,-0.0015356245887912098,1.4813216804603614e-10,10000,50,1.7902094402820745
85,42,0.0,0.0,,,6000,683,0.0
86,106,181.27655127052142,318.26250585915994,0.00016116231924714517,0.35663123699280563,3000,5000,0.8716804751038423
87,28,14.678846601913476,43.81295217934643,-0.0007193034269481762,0.00043025336818296883,10000,366,0.8781268562313266
88,161,3.0927397804613954,158.13219466752017,-0.0027394640477967813,2.9212936460593144e-30,6000,5000,0.20042145527795266
89,98,0.0,0.0,,,9000,4000,0.0
90,212,31.436385292202885,208.51090807723816,-0.0012079408885405016,2.0736686286369272e-05,5000,577,0.5680331951958747
91,53,36.93766550875519,164.86997407622397,-0.00014877698473244485,0.4891709149803093,6000,366,0.7572993735269253
92,186,214.60570721297674,366.02476064086056,-0.00041898288062581016,0.07892502062229717,5000,261,1.0594751928242792
93,37,6.789176293410303,29.589525976646136,-0.0010123740488719164,7.652177186654005e-06,9000,788,0.5355055216063422
94,169,0.15589529431576712,80.37610588711728,-0.0013822966836394396,0.6265883654990256,1000,788,0.012883622875312547
95,5,13.214994901913776,95.39760346343762,-0.0033568133920836535,1.0097631802197543e-35,6000,894,0.5407256779611582
96,115,16.170125300957228,81.39456517957,-0.0017033320887213756,1.5194991240859294e-11,8000,788,0.7333037230942231
97,2,104.72532807158984,267.41856886482583,-0.0012611153778384165,3.6392489781859646e-06,6000,577,0.8603999608039236
98,132,56.65610018814436,6355.819788438579,0.011348821853559241,0.40316503888053945,1000,577,0.012695064269762156
99,46,133.18573492611947,71.44235305703072,-0.0004830178193005573,0.01638148294070347,9000,5000,1.2579750498543227
100,78,74.13592150502092,199.77517471801787,-0.0009917677767817905,8.100207729249664e-05,3000,683,0.6310545004610617
101,10,11450.356953948021,32817.20315285958,-0.0009772757182296562,0.0066789248075710215,3000,155,0.9557396926897055
102,7,10.213848184052885,297.4072688087901,-0.0032667207856504387,8.907904783849783e-40,10000,2000,0.2907954338635915
103,76,40.64610727971889,111.6856425910422,-0.0014579493856533908,8.741892844856856e-10,7000,1000,0.5756166938461124
104,43,57.10199620296232,174.2565952900632,-0.0005158064317793621,0.0003471350215248997,5000,4000,0.6019153384258724
105,115,28.97038372494554,187.16624171400002,-0.002663703596368159,9.353586841635795e-15,8000,1000,0.5166550319305914
106,158,19.980150062561727,219.55567327077796,-0.0018295143242222768,6.266261278951316e-15,3000,577,0.4537516068737182
107,178,5382.268094946547,23805.723334609593,-0.0008057815752180446,0.002296676585828873,4000,366,0.6656500049750257
108,43,1769.5649438981868,45817.099934523656,-0.0029365349720665546,1.7177017707494128e-10,7000,683,0.3316917389751451
109,64,6.440101881159451,235.78288470343236,-0.001330411316008463,7.635237397965036e-11,4000,5000,0.2494657566387502
110,170,61.56113497931625,1167.5965944378888,-0.0008568322460968058,0.003520615634727013,4000,1000,0.34542526261750967
111,84,33.57557234964385,124.09461516349083,-0.0006491386599858936,0.05283885365634098,3000,472,0.5264777715780055
112,185,35.17522074614581,107.64317251795575,-0.0022536230024026967,1.5736361917612047e-17,8000,366,0.7430741121203919
113,102,12.592539166889264,48.46684975073517,-0.0016383084799934395,4.610800247952082e-12,5000,472,0.6582059536380169
114,192,7.705381784881261,191.95212468327685,-0.001402534263038766,4.006354960971832e-11,5000,5000,0.2547207174114869
115,78,27.860291516102585,848.0631691731664,-0.0007859619782877834,8.88260098775238e-05,7000,4000,0.25260656120191954
116,31,142.9881808873692,180.55947338757107,-0.0010697663530311317,1.8722955200071398e-06,9000,155,1.253146565974135
117,186,128.05486306649888,350.00892147073307,-0.0011920924395154113,3.393384390138447e-07,8000,261,0.9903357662815034
118,21,11.193175456380406,57.87336888334071,-0.0015784159993583499,1.9518459511897358e-08,10000,683,0.5606404512942235
119,209,3.162786827020181,10828.972726151616,0.0013210932528334783,0.8017162138810701,1000,894,0.003992155139651695
120,67,75.49243138044785,429.9570183429436,-0.0006269288793655811,0.009736677968251917,8000,1000,0.6118623718988192
121,68,0.4115574298569766,83.19180405935887,-0.0011998565868336572,6.208105859868417e-08,1000,2000,0.06141270231130508
122,52,2.511916526093668,396.17601408898446,-0.00019862988615927457,0.24512661929169266,1000,5000,0.11895717942316107
123,20,15.502748233259524,481.27065860728135,-0.0010344078435636209,0.0007803683452892541,10000,577,0.3019719682657563
124,143,174.3868168909414,721.261946036736,-0.0004523872095237108,0.10888192515116604,4000,577,0.7598045468081175
125,176,14237.83947199052,54801.001337237394,-0.0006799713965303579,0.007900105445305202,3000,155,0.8171712169774877
126,132,2.529369112938417,268.8276825780477,-0.004161012634638091,1.758705191454442e-21,2000,366,0.16049517126092563
127,105,3082.2415055795664,41423.37461311092,-0.0004163842859251288,0.007343147853487328,4000,5000,0.44932691592248303
128,60,10.00160862651156,47.140183731865434,-0.0012567318276940174,5.196687891447367e-05,8000,577,0.6309586257386665
129,85,30.31485449028675,108.38079919437239,-0.002539900363797816,1.3212756594605886e-18,8000,788,0.6478364266960145
130,96,18.076648468190314,26.873316127688067,-0.000384132506639257,0.14899186372433643,6000,472,0.7377409484311582
131,152,8.979437641081658,69.85625112083724,-0.0008333946194039409,0.00042643643424221183,3000,894,0.49299364145613767
132,0,0.0,0.0,,,10000,1000,0.0
133,185,29.028342580897327,38.91091241654364,-0.001533210846788025,2.3027786756944328e-09,7000,683,0.8915768129271477
134,18,18.277107783322887,158.75701619917004,-0.0008292257982808394,0.008253132230723983,6000,683,0.5224135593508704
135,8,39.15500512909881,112.78036278616895,-0.0001296400212623709,0.3810803587109489,6000,3000,0.6623206237963689
136,75,12459.393954318653,18983.03554551414,-0.0020657691169334146,5.58391549654183e-18,5000,577,1.2190361264868421
137,218,5.0838257781827645,154.8866471929942,-0.0019884012135650887,1.1671102876082634e-06,2000,788,0.2414653117212351
138,35,34.896295287690336,1501.4699816729137,0.00022953434275091631,0.18642708489081866,2000,5000,0.2600015010520116
139,6,98.53495616296091,172.02369128537265,-0.0016123922358649977,1.729354368296437e-11,6000,366,1.0116000276692636
140,214,4.287189105314079,203.1918230392454,-0.0011773291984165486,3.3351830052408984e-08,8000,4000,0.22057884410320688
141,107,0.8373063083248837,260.70296335760065,0.00020383413688538962,0.19668752331830824,2000,472,0.08092049903877949
142,103,206.43217914875603,44717.34252291633,-1.3387145715189529e-05,0.9330865311135177,1000,4000,0.10704615867480342
143,154,35.47640714314219,357.31820762626984,0.0002695146418311041,0.3781065910789717,8000,4000,0.4888960058851895
144,49,0.0010042758430789868,6.095805020501078,-0.12808622435603328,0.39980906374113817,2000,155,0.0011153440890154848
145,110,34.600777602169885,221.9763637384236,-0.0008663247431537828,1.5958136175174069e-06,3000,894,0.5495695181466688
146,218,25.45397816615447,252.46129334283148,-0.0013576579302394243,5.263846840384828e-10,8000,5000,0.46873593496159643
147,66,679.4402031423738,19214.50033599791,-0.0003629771547755034,0.03568834151723935,2000,3000,0.31097051863070035
148,127,0.9059953507098653,67.77887678261128,0.00035469314378791246,0.9098549336931308,1000,894,0.03285613489010733
149,63,0.2961889560728683,139.97976702181683,-0.00934414955343338,0.013698843443595584,1000,788,0.010637311874915512
150,24,53.769481328917365,345.9945609161377,-0.0004112132560736001,0.2542685943602253,5000,1000,0.6172939852506737
151,180,6.861378205751716,273.4311654736432,-0.0004457106465104635,0.020047629540879023,5000,4000,0.25034321994363673
152,110,59.86378131657108,287.584619577551,-0.0012472377498645316,8.607660337775802e-13,5000,1000,0.6310550382849471
153,4,98.10055049236836,68.65914010671176,-0.0027020960412161015,1.6957072879834681e-47,7000,50,1.0904486350354405
154,169,5.295087169585097,330.0046973356086,-0.000533647149777658,0.021540416854496362,1000,2000,0.11648621654091436
155,62,66.84033305789578,64.4845606662499,-0.001258784348321379,6.2864439659297125e-06,10000,577,0.8983607528889236
156,216,0.06088173243234002,124.67344738225928,-0.008667784892677421,0.33952416338953995,5000,50,0.0036015186970047852
157,55,360.0151138238598,8092.183179576043,-0.001848953748037366,2.3107435930617083e-07,5000,683,0.3221531822225515
158,34,0.6849684411301313,36.92614656718338,-0.009442820378549602,0.7864527193745463,1000,366,0.014260903106942242
159,203,0.21709079208490037,52.10692281106935,-0.0009104009857452569,0.00154477373322122,6000,50,0.07702802023545162
160,138,66.71436246716168,407.2913265825532,-0.0008230487932764309,3.681667466073447e-05,5000,366,0.5884292113536985
161,26,39.975853129558956,141.4510089705967,-0.0017124510152680562,1.1602505351088825e-17,10000,472,0.682469170698725
162,145,5.785437883668441,38.938282479334525,-0.0004766681926764625,0.023417982229041692,9000,4000,0.48335343177350526
163,45,79.05450668066189,17497.628684204545,-0.004203645719268844,0.7112616522870848,1000,472,0.009121510565290583
164,170,0.6728138337947929,40.71544445685721,-0.0009442670674714207,2.3834940912280145e-06,2000,5000,0.17542299027653246
165,25,8.391544201424379,19.616420509667606,-0.0002609940901131187,0.3349579189975628,4000,577,0.6923654555282857
166,11,129.00584853665796,38686.18016706823,-0.0027798832067832137,6.264391851177933e-31,2000,472,0.08223374353936487
167,73,15.8683107027913,69.7970854764134,-0.0009419709701773101,0.0021850485147174997,2000,261,0.7390169816061378
168,132,137.27766053199468,2749.6642689441724,-0.0007943028330510173,1.6442668267711028e-05,3000,5000,0.33330478511764694
169,216,29.486702962248806,49.42196867078708,-0.0017389161994230734,8.616009010265211e-11,10000,50,1.145683281452738
170,13,114.71232363334853,117.89686846189547,9.694235556194234e-06,0.9664715206118593,7000,155,1.442174651368524
171,204,23.264780771192623,56.748968489731666,-0.00024197163206308685,0.4109103041418538,5000,577,0.6940562399482773
172,51,161.65995857982386,65299.84723167849,-0.0002550046815617586,0.17035253351756166,2000,5000,0.08564661690290205
173,215,0.39676990972760207,5.975749478443658,,,2000,50,0.006521626019639382
174,154,204.87364231939836,311.5254815372413,-0.0021631815862386155,3.5567236379457063e-16,10000,155,1.2866900939030592
175,178,10.919532899311957,60.76625882681035,-0.0007719745857215762,0.0006602211909256145,5000,472,0.5822220122810782
176,47,13.419296413347391,105.09523873495135,-0.0002468757662646702,0.24990455013102722,3000,2000,0.5370882022892168
177,21,11.908096919388184,75.63873910307238,-0.00029395280129844117,0.38424291001912936,7000,1000,0.5514800030975049
178,32,57.03874453206239,62.03611100921795,-0.0017394121151882156,1.5017373374433417e-11,5000,155,1.2345259991306305
179,58,24.392269291582608,63.48407508667589,-0.0017220153755151315,5.786471180079544e-10,6000,1000,0.7586400945545583
180,106,1.4074262445738597,246.96963743793827,-0.0013923867757346736,1.7269417181595723e-12,3000,3000,0.11948609378632127
181,54,61.26709729226501,32112.70968680068,-0.0045595178906103085,0.24975499947596752,1000,788,0.012397919014282926
182,76,63.434960197018704,27.412124935678314,-0.00017077973701238748,0.4334258410349644,10000,788,1.5798218996045843
183,174,213.40232699581205,202.551446717434,-0.0006157354880652734,0.00018743838884183552,7000,50,1.4112517032808611
184,124,1.231877000283958,42.23222867485248,-0.0019435554014815668,1.174906446639674e-17,2000,5000,0.19687849951105427
185,109,15.176021174933359,216.10507037504152,-0.0004432969870248169,0.18489061458380265,7000,366,0.46178771710666916
186,71,16.08480148279296,275.10072770887155,-0.0005140043290552397,0.056752804148027816,2000,788,0.3358046826698665
187,105,11.034402454975899,98.3165132988802,-0.0010388075684869865,0.005453846525363979,9000,894,0.49825077692799496
188,162,22.433206633211924,144.50734253512854,-0.002254096344035896,5.943098188253079e-17,4000,2000,0.6022570204244355
189,111,14.60013152151775,434.4536508795563,-0.0026387097806131903,7.043663983237144e-16,2000,894,0.27830769291010876
190,102,36.76130313688537,77.71891608993825,-0.001564564803885973,2.2079142476023835e-10,8000,366,0.9131082021580904
191,1,5653.3918651551985,21202.235349699444,-0.0006047003141141027,0.016710323863904298,8000,261,0.8153100399538755
192,75,40.40741482188604,61.710923763453394,-0.0007362513613302509,0.0012072408290007253,9000,1000,1.035358109291888
193,76,236.3430775087804,57115.956077778406,-0.003663946888579626,1.0983115871988139e-44,2000,2000,0.10397525595704755
194,145,3.3205215030504474,823.2217465928403,-0.29174649554488535,0.5299663047676804,4000,50,0.002258778702419219
195,45,0.06247774216987706,384.8671673622405,0.0010220230841660272,0.7408955775641177,3000,472,0.005566480865969312
196,166,0.0,0.0,,,8000,577,0.0
197,62,0.010773066137379656,6.57590909275585,,,4000,50,0.0007617817617694767
198,99,22.88868120635616,212.72584195831874,-0.00206544056041445,3.4598051300530113e-12,3000,366,0.41958446809753447
199,74,0.04154895520279493,141.3388903240039,-0.0028948770048944526,0.28325819914026285,1000,1000,0.005624310619064521
200,65,2.3623919784458534,31.541208225561707,-0.00042900602087346925,0.1483517567842894,7000,788,0.33038538693322805
201,17,35.28113582876568,185.47209086958372,-0.0004687904521081471,0.1293097889200324,4000,472,0.6425659266196644
202,58,0.03910200369836429,169.6278433560957,-0.0007304704847219842,3.537650756980574e-05,1000,4000,0.015739539020960744
203,62,33.90627102621316,110.90141834178738,-0.0003059897593587077,0.2313818613236366,7000,683,0.7341729869410585
204,77,0.1710373780511222,261.1428392561539,-0.00040175956398939264,0.026032770352734953,1000,5000,0.03934776762919586
205,3,0.004025588641331022,1.03427659418726,,,1000,155,0.0012610256957719167
206,173,6.892569482461995,58.99913825452513,-0.0008280631036064704,0.0009210113705576649,10000,1000,0.4759037487879792
207,210,19.939308807179774,166.57706076349305,-0.0009469731387226762,8.23920679687228e-07,7000,5000,0.5058219939237012
208,162,151.19519854538322,608.3429941122639,-0.0008433024708482971,8.418622834290286e-06,7000,261,0.7734694832093316
209,175,6.276271000943748,66.54821832548015,-0.0016535170068546438,6.098250884865183e-13,8000,5000,0.41616767142932054
210,183,18.436114791013242,106.47138851776616,-0.001381844806990299,6.96032561740256e-11,6000,683,0.6563167033731391
211,36,86.34314393018492,396.42955352733816,-0.002176760042711948,5.1346823168140296e-21,9000,366,0.7746405791876413
212,124,0.09515899988606877,1219.579035165966,,,2000,50,0.0005637046574453664
213,13,44.01443043947521,315.2875322368984,-0.00010839396468073143,0.666714988082661,8000,472,0.5645180324305231
214,19,42.00482044166778,239.86430883302592,-0.001028508558784388,6.811605772959791e-05,10000,894,0.6040100063096443
215,86,50.86390258401978,418.4718908469658,-0.0008516161443720415,0.0021779999448828546,5000,788,0.5197811988670175
216,82,69.54234398503824,328.4448364978033,9.82889390011091e-05,0.6811533081589162,8000,2000,0.7194542256819134
217,151,32.27571645537548,240.18690805168927,-0.0017320103080239013,1.7966884018020132e-09,3000,261,0.5242981634587159
218,174,4283.681287647432,45612.4267447679,-0.003542284913310061,1.8646292781027395e-23,5000,788,0.42535566609232117
219,25,1161.5482469114427,61447.50682153602,-0.003106653924534587,5.737951202033289e-17,2000,577,0.21617733729044533
220,207,2.9101726773578536,227.64743819846845,-0.0019306242510500726,1.595344285201997e-16,3000,894,0.19090680692052564
221,72,7.009231174496094,1367.708665927496,-0.0017624170056820554,8.217807814396017e-16,4000,4000,0.12474179678577707
222,19,0.0,0.0,,,2000,3000,0.0
223,156,0.0,0.0,,,3000,50,0.0
224,140,4753.722226733422,66172.21238730896,-0.00015109784072885401,0.5151578674986411,9000,5000,0.3933392027589781
225,150,5.859144363161427,51.09145005788772,-0.0005632227912865477,0.03172533180844246,10000,683,0.47835810583752125
226,72,29.79182949455985,98.239219652269,-0.0003805580170911251,0.14052012228147825,6000,366,0.7077577719658276
227,64,71.47822283586319,500.23349221246525,-0.0007257495808950353,0.029545573676425803,7000,788,0.5332793998883482
228,39,3.2272084145404283,176.69894570954335,-0.0009296376493017111,0.0031484158416498005,4000,1000,0.2304701757382256
229,142,8242.478489211542,70257.5473191586,-0.0034288535420795912,5.41998012598614e-26,10000,4000,0.5512314648484523
230,195,17.21573989649935,385.5000206895848,-0.002363714320401344,4.8738503747286465e-12,2000,683,0.33561763356472724
231,103,5.2208063453767375,117.058562780251,-0.0011720947830963476,0.004430794148944817,2000,472,0.25670811876428945
232,170,56.679928163283904,381.0039630647841,-0.001538172472201616,1.5695317914689632e-08,2000,366,0.5884022768848359
233,40,11.624577807099367,92.85375632035972,-0.0006654760135970111,0.014839301408679315,9000,894,0.5471132878748195
234,164,164.0265288837004,2280.8848063266464,-2.3693158208411475e-05,0.9000711882789809,5000,5000,0.3963477470545302
235,182,45.47395607142108,48.70247412930145,-0.00040805009309592905,0.12524911777210018,9000,894,1.0405013294473004
236,41,9.027756816515968,40.187115378246425,-0.0001720419379450969,0.56052427798174,2000,261,0.617004358958394
237,140,25.495588772071983,77207.04613129854,0.002774811322363679,0.6864713131963632,3000,788,0.008915695211611386
238,161,16.05350255311173,119.81631112594778,-0.0014661284505082146,0.0012883407330687847,4000,894,0.5466095339874383
239,8,21.822806333044408,164.88601132886131,-0.0008659508645889362,0.020318380818260956,7000,788,0.5581116219795235
240,119,20.47033347205151,33.818694907697605,-0.002125870630082535,1.6112091373826853e-21,10000,683,1.0459245804247421
241,133,122.1366608427003,669.1504638005601,-0.0005319351015824939,0.08024767241095593,5000,472,0.6269558700272427
242,135,117.09596043012685,216.94667178917416,-0.001334641241747667,9.697758695014333e-08,8000,261,0.9962297421649069
243,148,287.24582820124914,1995.4173685975989,-0.0006891204344723185,0.005800093748262571,9000,894,0.5480800729167118
244,65,13.239729166599808,236.91610107149893,-0.0012667503168206948,6.367039222219975e-09,9000,4000,0.3595461430745685
245,56,38.504713393210146,91.92582129666998,-0.0022090110515865353,1.8649274167329873e-19,6000,261,0.8050659500603651
246,174,100.40942787036603,1054.6015177317163,-0.0015685439094518003,1.291570942712518e-07,10000,3000,0.4685832427359461
247,28,2672.4009154672963,69809.82845324492,-0.000466727915767758,0.0050120154019860415,3000,3000,0.3034132273202965
248,189,16.227816513060294,255.97868880266688,-0.0027978914980110103,6.639647863641488e-24,2000,894,0.3562389982376785
249,106,34.500040424184995,562.9886367771818,-0.0026206589927974216,1.2983152073721007e-28,9000,4000,0.35568371180744557
250,122,55.82936233638059,21.80753986820884,-0.0015476628635867809,1.8761910640118275e-11,5000,788,1.682388310379567
251,207,9.194053322887575,712.761739493913,-0.0010603874560417483,3.457838856141999e-05,5000,2000,0.1833523904963318
252,200,0.0,0.0,,,2000,4000,0.0
253,137,7.694880560207325,111.8666708731548,-0.0011656534541149128,0.010825162354873144,4000,1000,0.3474619600832079
254,152,0.006040375967503448,12.940916238257442,,,4000,50,0.0006653173890691136
255,223,0.9706845043809588,93.23151812254712,0.003644332058189751,0.14158509657601348,1000,894,0.031202882736724922
256,48,124.23183134281369,293.5182956664995,-0.0005609987713852016,0.012295062279974492,7000,1000,0.907118355313645
257,75,3686.5545837793366,50360.09374403246,-0.0005107430856108218,0.003522587523500585,3000,5000,0.4118212467252985
258,115,50.465305604197994,45.47565848689385,-0.0007121458175669575,0.00016106588642744794,8000,472,1.4169172443483944
259,71,137.9585613754938,3646.069915231007,-0.001446603748465091,4.715600647742594e-08,2000,683,0.29614325734986974
260,143,27.580597345023254,485.7642911933665,-0.0012466057770340719,0.0003816927255375468,2000,1000,0.3604672844046275
261,188,133.24675320852725,53313.82382076118,-0.001280376244205656,7.631533868095764e-12,2000,5000,0.08267540551365407
262,72,2.44935553740846,194.76162860009666,-0.0020335952056018862,3.568631172940178e-14,3000,2000,0.18721296298760398
263,175,0.7790702255666343,236.4151599465263,0.004181062305385079,0.2649731177099858,1000,894,0.015214922655513838
264,148,120.84764774315865,91.0373896062081,-0.0003339329300458113,0.09703991492081561,10000,261,1.4573756266751718
265,42,16.309716066192625,128.30332975808102,-0.0008732485076732352,0.0010799428614617817,6000,2000,0.5319810330486627
266,149,7095.488066887884,43399.70521298511,-0.0006234336251271826,0.005554063048528553,8000,2000,0.6046875303622229
267,213,8.528017353253654,211.7023098316918,-0.0019575359807210957,3.315733828256372e-16,2000,472,0.23491036382996894
268,184,101.325629426316,2532.467945539191,-0.001703411333359922,1.240222238093426e-10,4000,788,0.30074730053316784
269,101,0.0,0.0,,,4000,5000,0.0
270,132,92.9287580787746,117.74560227084636,-0.002462960573985129,6.260886085890181e-21,8000,50,1.2417655930421645
271,9,0.0013869383341404851,0.44454622367238816,,,3000,50,0.0008849145375148382
272,137,0.48909523588418297,11366.254023699254,-0.03609937767723791,0.1065551411449714,1000,683,0.0012306546633309321
273,19,347.8055249961617,551.4091922339734,-0.00037730825302532826,0.14960864595761897,9000,683,1.1831425470265193
274,3,7.732046114679459,54.54976916302469,-0.0007383065507707635,0.02632600610705787,3000,261,0.4909967336057293
275,104,145.89704611521177,517.8061333410757,-0.0007357627058408754,0.005105634240336446,5000,261,0.8432526131801386
276,51,7013.349702623711,42040.70147928657,-0.001833020248551288,2.734778398758378e-14,8000,683,0.5871538121752006
277,207,173.18296164641933,349.7992480680501,-0.0005938993644083346,0.006494905340567647,6000,155,0.9955088722297067
278,143,948.8152653142592,103049.05171836336,-0.0012328220532469578,0.0006679746767770361,9000,3000,0.15626565119535882
279,56,17.01859076183896,69.21736494752493,-0.0014134897936343702,1.168051840969755e-07,3000,788,0.5777782064204963
280,61,107.44082318303423,82.31691865890342,-0.0005638040566812878,0.004899331331521482,8000,50,1.5084295358862456
281,151,0.031465714734016645,0.8020411652786471,-0.008275482425362746,0.9710507076807884,4000,50,0.005294731528976421
282,198,423.3658628892106,43147.10652235934,-0.0013435365537413614,3.7601610985353576e-11,9000,4000,0.16442888941477452
283,178,21.353781091208194,74.23292050710687,-0.0013251898822387541,2.0638586082877037e-06,9000,577,0.7550651784140886
284,28,2.3888455415553866,94.50126866443311,-0.0027618212159507293,1.6242544340543042e-18,2000,788,0.23857656209324268
285,171,0.07774117423275069,0.8977162452270759,0.07858673697818283,0.7057681765745097,2000,155,0.010756741118455267
286,83,32.40744668657205,97.37431980455999,-0.0005035603644236038,0.027521501688986805,5000,472,0.8440623866110948
287,219,8603.705480297096,39975.826997082644,-0.000824127118743502,0.001365961713503848,7000,1000,0.7543389033847996
288,57,92.17501487424727,316.52249654047057,-0.0003674739133589514,0.11258393307902222,9000,472,0.7758600624409239
289,11,5.078924749635592,37.284175133948374,-0.0011679550669455193,1.7577712037814575e-05,8000,683,0.4760733850178908
290,56,31.67587186978584,114.84177524378048,-0.0023340485630374344,8.405909782346728e-13,3000,155,0.7642320909944442
291,6,37.32686360825735,114.43440339652878,-0.0019663944027885003,1.342572750568868e-20,5000,3000,0.6394774767284273
292,35,26.280353921567635,100.91016712057788,-0.0008400656887862077,9.779462645061715e-05,8000,4000,0.6136510265620085
293,220,1.1253342916898947,51.00302365120721,-0.0015431018132207948,9.709154097228869e-11,6000,4000,0.21956525756167194
294,39,0.30111257563327815,501.08427285001625,,,1000,155,0.0004797819780798504
295,215,0.008142830952132666,0.8926447565695412,,,1000,155,0.00216673079785368
296,161,64.2235567163182,60.1231811117245,-0.0008047070640870254,9.575334151830108e-05,10000,155,1.4627125232073375
297,46,51.84580505939547,117.85815544623502,-0.0009285541715529343,0.0006332529063826175,10000,788,0.8339190456884573
298,66,2497.6152123378533,19311.031942642418,-0.0021359741533504796,5.4112971662380666e-20,7000,1000,0.5479002205200915
299,211,0.05867099651994723,0.7131123311650355,-0.039421154395538685,0.0029388944378524835,5000,50,0.018359591490828015
300,196,0.0,0.0,,,1000,50,7.320273004081482e-05
301,118,39.83320815953451,155.56847315899765,-0.001219299371110239,0.0009651715832866077,6000,788,0.6355297589603229
302,6,302.28378604816464,53082.80927357141,-0.001175183748643201,0.00016919444726473245,10000,4000,0.11937370534831748
303,105,120.21961768155964,417.1606743475822,-0.0027112624835379886,1.153743168230573e-16,10000,366,0.8126567150788944
304,110,0.0,0.0,,,3000,3000,0.0
305,173,1.17388851384646,39.98379573313701,-0.0005516437082587033,0.001555588870041939,5000,5000,0.23894269824569067
306,40,23.237427934641048,51.75286927595577,5.616244934666528e-05,0.7775000400902335,5000,5000,0.866198436598468
307,92,1.4048226685464487,15.001800738231642,-0.0013778285533469082,2.6094845752970283e-07,2000,366,0.307492074128542
308,145,0.9547388072885249,25.305175696492636,-0.0023058354830452392,4.4206579255034574e-08,2000,472,0.2168990654311744
309,170,17.37616659773289,62.57462952928353,-0.0014295377597912306,7.506956599872777e-08,3000,683,0.5652218742700151
310,20,46.061798329372806,91.79720525032425,-0.0022813954456933974,1.638217042045678e-20,6000,472,0.9198763644471804
311,147,661.0876928991531,6752.676908384806,-0.0013439448980577882,3.834286927919016e-09,6000,3000,0.4992235945190899
312,149,6396.060049876483,58483.49496089755,-0.001691445751042171,2.7771024256628175e-11,3000,366,0.4936991035182987
313,159,0.0,0.0,,,7000,2000,0.0
314,86,22.83471252320689,117.04507028479854,-0.0020707276259105726,1.0593733387662444e-20,2000,683,0.47482727442769873
315,126,1840.6615986867012,5447.741828053063,-5.910917347056393e-06,0.9834304273695247,8000,261,0.9512324326509065
316,150,47.67467946338209,6995.222757544809,0.0015177559594634713,0.9258530796899969,1000,472,0.00970181476529837
317,196,0.05841120863092924,55.822509861928665,,,2000,155,0.002123202734830716
318,49,26.322201113416543,21.86684093729506,-0.0011427420824787586,3.048272927906659e-05,4000,155,1.1701811859300164
319,25,61.312331350343825,183.8054178431974,-0.0014180883436091724,5.9960766206799706e-12,8000,894,0.7284687754430222
320,121,3619.0867453998776,61483.716317787635,-0.00034766986560916236,0.03933899206047572,7000,5000,0.388634973269472
321,39,5.568993628105134,615.8959929007611,-0.0003626434276577659,0.023024535853904637,6000,4000,0.16038222645782302
322,159,55.09444327825327,369.39002795900126,-0.0010835134650580675,1.2104834656271878e-08,6000,5000,0.5033263527829162
323,66,0.004291607190872676,9.319029491377352,,,3000,50,0.0015581954543536529
324,52,291.7117987100834,5666.882354105018,-0.0008526954048729918,0.00024295415801818448,4000,2000,0.3745501791546038
325,14,0.0024099870166221344,10.579711739859013,,,1000,1000,0.0005857860991709762
